candidate,source,in_trust_box,in_trust_l1,trust_status,train_the_pile_arxiv,train_the_pile_freelaw,train_the_pile_nih_exporter,train_the_pile_pubmed_central,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,train_the_pile_github,train_the_pile_philpapers,train_the_pile_stackexchange,train_the_pile_enron_emails,train_the_pile_gutenberg_pg_19,train_the_pile_pile_cc,train_the_pile_ubuntu_irc,train_the_pile_europarl,train_the_pile_hackernews,train_the_pile_pubmed_abstracts,train_the_pile_uspto_backgrounds,select_rank,select_rank_low,Q,delta,aliases,delta_ref,delta_mixture_l1,is_p0
dirichlet_a50_5,dirichlet_around_p0,True,True,in,0.05365703251534072,0.07671595758458218,0.0056164203788766414,0.1272014204966123,0.060984408022368874,0.006403362395764404,0.15971197897328554,0.00935600178096965,0.13672593481507153,1.8481005067258877e-10,0.08431511725030527,0.1508775235132981,0.04940959436177037,0.0002883758810422541,0.004691197221743854,0.023534803087075375,0.05051087153708294,,,0.4073232910039031,2.1751385701827934,dirichlet_a50_5,2.1751385701827934,4.0444011790294,False
dirichlet_a50_6,dirichlet_around_p0|lowQ,True,True,in,0.060653195217348826,0.08344995647287771,0.00041666336803112403,0.0990703423376882,0.06718173187779866,0.05673516636169769,0.1135825495798798,4.010972912398717e-06,0.05319667183519394,0.0016949001313636396,0.05263867503353262,0.20131489898637128,0.004255358685907851,0.0026534997419792247,0.002848041198137679,0.1063387296755577,0.09396560852372167,,4.0,0.40220629608094693,3.370742179658421,dirichlet_a50_6,3.370742179658421,3.6052730549574563,False
dirichlet_a50_7,dirichlet_around_p0,True,True,in,0.0556864959459347,0.0690390253328862,0.014410434989471149,0.20831076460409045,0.10379978798276768,0.001100995078888836,0.121309191995609,0.0021339188717708116,0.0917197255973312,1.503727328063874e-13,0.04088868573240774,0.02719258568454701,0.033275777918393215,0.006404557955302886,0.012110003494943494,0.06982240310525602,0.14279564571024936,,,0.4110607048359076,1.3018788669921386,dirichlet_a50_7,1.3018788669921386,4.548299650294667,False
dirichlet_a50_8,dirichlet_around_p0,True,True,in,0.06903467798587357,0.23101189433821853,0.006797866018034506,0.13217022571410805,0.04032402908917396,0.015062931121081207,0.12313915272718742,0.0010950514909652295,0.07971501287365734,0.0002208947416875773,0.06874273264403409,0.10292379899024322,0.029406485989273874,0.001312694435025948,0.005442150478914649,0.03351815367918746,0.060082247683333534,,,0.4065060120476754,2.3660986326269806,dirichlet_a50_8,2.3660986326269806,3.951681028181974,False
dirichlet_a50_9,dirichlet_around_p0,True,True,in,0.10041571130903616,0.05027782918007744,0.007397322988405661,0.134313127417821,0.0564505386434213,0.014550903906616496,0.16569310083162278,1.5122515927251913e-06,0.08656937217165273,0.002364394587831945,0.04842976638835176,0.12318482276395634,0.01500485099197091,0.00803117314112155,0.002533260103176944,0.0811306167146372,0.10365169660870721,,,0.4087158761511305,1.8497562210509422,dirichlet_a50_9,1.8497562210509422,2.5092164534882095,False
dirichlet_a50_10,dirichlet_around_p0,True,True,in,0.11406274912562586,0.15710108306967757,0.000408266341345756,0.10657276263997986,0.03539675371372692,0.0018755599400149853,0.11189608656659181,0.03214145755735064,0.11328479289663172,0.0001350119421647145,0.039383432866390906,0.09764577804456372,0.05067022084629452,0.008477072832215254,0.006682966403773834,0.015925313790292963,0.10834069142335885,,,0.42150939136724613,-1.1394929770765785,dirichlet_a50_10,-1.1394929770765785,3.3372838251527273,False
dirichlet_a50_11,dirichlet_around_p0|topQ,True,True,in,0.10126253019578565,0.049192001973131526,8.931123110136004e-05,0.18524413046347266,0.04745645334191378,0.005848737376069567,0.05302974712954038,6.410135839738102e-08,0.17208015649439892,0.000127619981249621,0.09286391893823036,0.08711381316996665,0.029670380099063712,0.014451939548285721,0.0006709782008053875,0.10504458513504467,0.05585363262058166,4.0,,0.427409019884782,-2.5179616400973166,dirichlet_a50_11,-2.5179616400973166,4.814706455712759,False
dirichlet_a50_12,dirichlet_around_p0,True,True,in,0.11703557826351724,0.1316081040729318,0.006849613323429985,0.0752222294536314,0.03655415610089425,0.08583427783325853,0.135497325822428,2.684422663590488e-06,0.0995014403854136,1.5416511710119902e-06,0.025282175326494304,0.13246385009049724,0.0019240900821527298,0.007333710106666113,0.0018677750135828802,0.0612696050522879,0.08175184299897952,,,0.4176196574107922,-0.2306431485624761,dirichlet_a50_12,-0.2306431485624761,2.8831341218345634,False
dirichlet_a50_13,dirichlet_around_p0,True,True,in,0.07936627867044053,0.1720410868915732,0.0056844721475873715,0.15313010862331747,0.025009725964290457,0.004519968482833471,0.1021887686554134,0.0023903660229284687,0.12454412035544768,7.464667049613892e-09,0.043562489309432274,0.08996409895447113,0.009168305820810775,0.013915671209681268,0.007172898620658637,0.07634870545646638,0.09099292734998052,,,0.4211599433171253,-1.0578432282807928,dirichlet_a50_13,-1.0578432282807928,3.329563785595719,False
dirichlet_a50_14,dirichlet_around_p0,False,True,outside,0.0600488716979745,0.05419714646693139,1.41735992425947e-07,0.06920582472683708,0.09416173399153928,0.0351808954696855,0.10686635313395394,0.00019971027983485838,0.1521868209770865,0.03628091834448044,0.04428387976096445,0.10951575069603792,0.022364948675093043,0.009255989800117468,0.11197219131105815,0.06374722927255311,0.03053159365985997,,,0.41884417716084554,-0.516756434794186,dirichlet_a50_14,-0.516756434794186,4.3742524288481075,False
dirichlet_a50_15,dirichlet_around_p0,True,True,in,0.13709854523910867,0.0905182953177948,0.0003551819996444346,0.09413384104276154,0.11972834099337346,0.041266759062958666,0.1703757745191001,0.005250756196169944,0.09537526418005615,4.64123661130045e-12,0.021924752766460595,0.07896069313168558,6.205089113470925e-05,3.7000776870903886e-06,0.004348071485850784,0.0718481867568906,0.06874978633468166,,,0.41527330951703734,0.3175891739425873,dirichlet_a50_15,0.3175891739425873,2.997452887575426,False
dirichlet_a50_16,dirichlet_around_p0,True,True,in,0.1630379096886033,0.0809580327150543,0.014959177709003506,0.12674487279241917,0.06061090267330912,0.0034907613099443295,0.1101751477187628,8.361805177624312e-07,0.05408968420722223,0.000492187695103438,0.020656358181106133,0.09703394242227294,0.009765327746687648,0.0016567085876056722,0.003505422088023207,0.12435937482853555,0.128463353455829,,,0.4200916359558906,-0.8082295084407708,dirichlet_a50_16,-0.8082295084407708,3.663047443362214,False
dirichlet_a50_17,dirichlet_around_p0,True,True,in,0.10065333975269314,0.09165804466457998,2.9533119314403664e-06,0.11306680390187313,0.14029078048940657,0.0011838115315848635,0.09003558745841081,0.00392793295954629,0.12819972536127416,4.735264298133514e-05,0.026640137639465756,0.0838492526995335,0.02339227830197031,0.004633094338901092,0.011687886979889432,0.0923129732338009,0.08841804473215717,,,0.4227702818416431,-1.4341044091847723,dirichlet_a50_17,-1.4341044091847723,2.7358953941302038,False
dirichlet_a50_18,dirichlet_around_p0|lowQ,True,True,in,0.057472777838797236,0.13117309675637095,5.422443916625847e-07,0.10825731563571368,0.09275874459847994,0.00026193423632523685,0.0902021276789799,0.02663260678862048,0.06887312884529105,7.753348651979005e-05,0.11809193108706006,0.08752262205702484,0.06043536940077315,0.002056326872907061,2.6461223364532813e-06,0.09860428241510777,0.05757701393530061,,5.0,0.40096524526424504,3.6607180069422696,dirichlet_a50_18,3.6607180069422696,4.3521927363848505,False
dirichlet_a50_19,dirichlet_around_p0,True,True,in,0.09100430694771162,0.11232274970124963,0.004661560793367201,0.08518697830001247,0.08541133548973667,0.017543839326084783,0.11225571898480549,3.517035249672905e-06,0.14073218183344666,0.00098830615990742,0.025400503658878904,0.12687133470199824,0.004379941166850108,0.037248549271915454,0.009624111550332862,0.0518513773168137,0.09451368776163922,,,0.4213658262067192,-1.1059484794358048,dirichlet_a50_19,-1.1059484794358048,2.3906094071806985,False
dirichlet_a20_0,dirichlet_around_p0,True,True,in,0.033009772527663836,0.18101223284193885,1.318067657705241e-08,0.10099543925891473,0.04798102219017742,0.0003389510003520785,0.1138529503178463,0.016548778571343847,0.10886123013889176,7.694392404538395e-24,0.013663587664765043,0.02270662867969758,0.07790858645370896,0.041699322103459655,9.356304103086545e-06,0.1019184268215046,0.1394937019449557,,,0.418799899076811,-0.5064107069032135,dirichlet_a20_0,-0.5064107069032135,5.895332678636894,False
dirichlet_a20_1,dirichlet_around_p0|lowQ,True,True,in,0.0630460462385235,0.05119447165955246,0.002145773839831995,0.07488715106495071,0.1636296602049057,0.009707283651834224,0.14583263864465765,6.100857989063662e-06,0.032801664886877246,0.00024091314067686443,0.03719609711604797,0.17796151297032842,0.0524008209645908,0.0074811175866546014,0.00545490965677315,0.06876919387021926,0.10724464364558649,,6.0,0.3985485408784806,4.22538936780153,dirichlet_a20_1,4.22538936780153,4.984530777362879,False
dirichlet_a20_2,dirichlet_around_p0,False,False,outside,0.037215973627343794,0.03252261976040695,0.04060259633606608,0.09553690143691349,0.031375033151726656,0.006954593093808348,0.2262516616417402,0.0004945126856124346,0.31984554590996017,2.7837968590600145e-08,0.08022478958104652,0.025070355548776544,0.002625374181118178,1.5401262689148666e-06,6.683970120195367e-08,0.07752843978763825,0.023749968453903723,,,0.42402569940304774,-1.7274370761922526,dirichlet_a20_2,-1.7274370761922526,8.306683183292181,False
dirichlet_a20_3,dirichlet_around_p0|lowQ,True,True,in,0.103760370839929,0.03434031753150835,0.0011034474671832212,0.20578312251275913,0.015362002072794345,0.03133579263650582,0.2101458286155628,4.571613384598686e-09,0.079043884720153,1.7774087326342047e-08,0.051601142560830975,0.06707926554540611,0.0728626288071658,7.60876202468045e-07,0.0008846515956404503,0.1021329259642881,0.024563835908369903,,1.0,0.4052446927984013,2.6608102494722004,dirichlet_a20_3,2.6608102494722004,5.824952544697132,False
dirichlet_a20_4,dirichlet_around_p0|lowQ,False,False,outside,0.07975675893679825,0.15912348484004943,2.3916072319625646e-05,0.04412291332471955,0.006575218355045986,0.17830182371649192,0.10733470897284486,9.068824045565561e-08,0.04560213780581783,2.4674381484862554e-07,0.13022419207132135,0.09768966083516943,3.454312847749183e-05,0.036344172522635734,0.02597204058680974,0.04244271850151176,0.04645137289793162,,7.0,0.39710837194347914,4.561889833967253,dirichlet_a20_4,4.561889833967253,6.727503922171091,False
dirichlet_a20_5,dirichlet_around_p0,True,True,in,0.14712989111219604,0.13440620203585202,8.101633725784404e-07,0.10458724152807689,0.09921115157385632,0.013090912614011312,0.1676246696359793,1.1019174185089696e-07,0.0660152870487058,3.527741498966262e-08,0.03922485913619846,0.17346451646139294,0.009331893975179244,1.1281973552984891e-05,0.0011169777212096674,0.002845276485024633,0.04193888306623513,,,0.4097063267645335,1.6183340003488176,dirichlet_a20_5,1.6183340003488176,4.134461177846499,False
dirichlet_a20_6,dirichlet_around_p0|topQ,True,True,in,0.07616666882788874,0.09793266783734515,3.181868408798614e-08,0.17892082145619478,0.06270598471300767,0.02221083688767869,0.07296835404979532,0.00023650234072057657,0.1345951683333905,2.067704480436339e-09,0.03455849820183041,0.0845768739837425,3.991001232862429e-05,0.020677813747697307,0.007135834274264842,0.13513869481752888,0.07213533663019744,7.0,,0.42608609545753384,-2.2088557597718297,dirichlet_a20_6,-2.2088557597718297,3.5667097735762394,False
dirichlet_a20_7,dirichlet_around_p0,True,True,in,0.09432413477981007,0.14909509003042123,0.006434351614080367,0.12488100013901719,0.2118982917464656,0.049593622639479695,0.07451501777735534,0.00020085305428137873,0.07679629291513414,4.02423949330099e-07,0.01713598618894041,0.12909711040421126,0.010008298808422496,0.00020489554782545015,0.0013176649997885754,0.04419778529960269,0.010299201631214928,,,0.4150369262767956,0.372820937801613,dirichlet_a20_7,0.372820937801613,4.690051103703916,False
dirichlet_a20_8,dirichlet_around_p0|lowQ,True,False,box_only,0.06400146128244773,0.038883964048890336,6.308139911301345e-07,0.11351092547360107,0.15689906920044155,0.026477470288674868,0.33404373489746114,0.0013357925479445317,0.04743356067169885,9.203789084770849e-06,0.007741526487970296,0.06782561656018614,0.06908705138135743,0.0006513699135554094,0.008979543918236976,0.04717684497779784,0.015942233746660064,,9.0,0.39165478511524476,5.836139309411115,dirichlet_a20_8,5.836139309411115,7.113321144730669,False
dirichlet_a20_9,dirichlet_around_p0|topQ,True,False,box_only,0.05810687736176396,0.021198370055456404,8.216335496787069e-14,0.0601158796267127,0.31823304724010115,0.024777037397092243,0.07381834588247924,0.0027322971157212597,0.2470560675447655,1.0171150666079516e-09,0.026053903744503473,0.08708898322028007,0.008393976962663889,0.00042900734661892656,0.0005358061304590875,0.06024296694252038,0.011217432411664474,6.0,,0.42616060171350606,-2.2262644048672673,dirichlet_a20_9,-2.2262644048672673,7.815578705218006,False
dirichlet_a20_10,dirichlet_around_p0,True,True,in,0.11985252849883204,0.18258938411876013,0.00037749288057744906,0.11066617025541958,0.020648421828152505,0.03781273615197019,0.16693732792179267,0.011151066319858568,0.05973362067688834,2.6336910153387953e-16,0.014824947038695477,0.20645189097097183,0.004497290108798602,5.2943701779255006e-05,7.053928503868619e-05,0.030170112948387798,0.034163527294076734,,,0.4091450223357501,1.7494847267365559,dirichlet_a20_10,1.7494847267365559,5.076175333736533,False
dirichlet_a20_11,dirichlet_around_p0,False,True,outside,0.08975169474940492,0.10308686744548733,0.05170820424003653,0.12255411928084073,0.054701607167070156,0.011771133044842915,0.13652136915836394,0.002882012885212719,0.07742793281602259,2.0029768357918056e-14,0.014907952077636403,0.1508713809990125,0.0008770240753351841,0.00964828680688933,0.0004016639110013695,0.02586756551224414,0.1470211858305792,,,0.4119322953151962,1.0982287288325316,dirichlet_a20_11,1.0982287288325316,3.7908282515776466,False
dirichlet_a20_12,dirichlet_around_p0,False,True,outside,0.062404929955083926,0.11357126677084535,1.2679972243360606e-05,0.052572511714115165,0.15171874266009036,0.0037080190868630713,0.03209760128432309,0.005138408235078645,0.1254960506294127,8.729082341333203e-16,0.051279122999747406,0.09557658547621994,0.006550937315375429,0.07994820779018935,0.021837577481809204,0.048303221498557244,0.149784137130045,,,0.4218299899071628,-1.214401937763127,dirichlet_a20_12,-1.214401937763127,5.508650186262674,False
dirichlet_a20_13,dirichlet_around_p0,True,True,in,0.13447422777630266,0.09460161382792052,5.967915727953938e-06,0.06983859629052024,0.07410365790988743,0.008982794849984517,0.20153349609041235,6.31639746412051e-09,0.07244000227073064,2.2167492675172696e-16,0.024348701496969768,0.2005270456803113,0.011126906540024975,4.158293908835186e-05,0.005363516829656525,0.09319053328086764,0.009421349985197457,,,0.40799495277971815,2.0182024669420695,dirichlet_a20_13,2.0182024669420695,4.406667060404697,False
dirichlet_a20_14,dirichlet_around_p0,True,True,in,0.12919526915596866,0.0933327139307883,3.141573237537689e-09,0.1269650046222673,0.11316780232764488,0.026691951091980654,0.1257455863154815,2.43065267867575e-10,0.10025767399279072,3.2589746182651037e-07,0.06614285707908434,0.07958598619922563,2.054059302828743e-05,2.7650996888106813e-07,0.0005904601675938614,0.04990095967439168,0.08840258905768497,,,0.4148993227896084,0.40497246979149243,dirichlet_a20_14,0.40497246979149243,2.332772514544589,False
dirichlet_a20_15,dirichlet_around_p0,True,True,in,0.11882479748695222,0.09086675487000805,0.01830231872572365,0.11473725490368243,0.10592836949162494,0.00010940237222116916,0.051077140966298555,0.00044716144732908074,0.15656758580997981,6.336347853324952e-06,0.07411187710313069,0.15475510438917203,0.002890363672130699,0.0008904051556331454,4.226125590173848e-05,0.09380337371987157,0.016639492282486908,,,0.4239978503795349,-1.7209300552681295,dirichlet_a20_15,-1.7209300552681295,3.945407937076121,False
dirichlet_a20_16,dirichlet_around_p0,True,True,in,0.08867268197309448,0.06442500587086737,0.0010167243953870442,0.10024535862706237,0.13781340000153683,0.0003858688844285542,0.15298500520554104,0.00022523021718610673,0.1532484119491896,7.671847709076411e-18,0.0235170380093929,0.13462163051441703,0.010331733318931915,2.936926805532891e-05,0.0001183764494735043,0.07206385889793791,0.060300306417497965,,,0.41705675769450656,-0.09911967771738005,dirichlet_a20_16,-0.09911967771738005,3.5970540613937936,False
dirichlet_a20_17,dirichlet_around_p0|lowQ,False,False,outside,0.05912373407532305,0.07922539354746762,0.03762677880576529,0.056687383410496006,0.09476954152452846,0.00196784949434842,0.14938321481954647,1.0208717214885775e-07,0.0033925218730221575,1.786468938116038e-15,0.2085292997579858,0.024896239037005427,0.012787343663448775,0.03249985432957523,1.6988967330689238e-06,0.0431588437845442,0.19595020089303614,,10.0,0.37841726689299515,8.929131349723264,dirichlet_a20_17,8.929131349723264,7.837480633361867,False
dirichlet_a20_18,dirichlet_around_p0|lowQ,True,False,box_only,0.0829721656064807,0.032043331032621684,0.004487871222720677,0.32096540752820546,0.0916059459177831,0.004047153436258731,0.17326450879697058,3.3664194290053333e-09,0.011346881443443289,2.2889717108996786e-08,0.05103294233375079,0.10777986664572244,0.002781989219285522,0.0002067121396382795,0.0004367731623962035,0.012724559282315676,0.10430386597627031,,8.0,0.39407683989185316,5.270217811176026,dirichlet_a20_18,5.270217811176026,6.383207320223604,False
dirichlet_a20_19,dirichlet_around_p0|topQ,True,True,in,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117,1.0,,0.43829657372764846,-5.061876353495387,dirichlet_a20_19,-5.061876353495387,5.559110259451526,False
lp_vertex_box,analytic_lp_charnes_cooper,True,False,box_only,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595,,,0.4871620101591301,-16.479455040935093,lp_vertex_box,-16.479455040935093,14.224972648239014,False
slsqp_maxQ_nol1,numeric_slsqp_reference,True,False,box_only,0.0,0.1016555327519549,0.01319024673273496,0.013190246732735169,6.882208778338095e-17,0.013190246732735625,3.9282736958870626e-17,0.03403403403403399,0.4968999999999999,0.013190246732730063,5.17942025848223e-18,0.0,0.013190246732729184,0.013190246732729687,0.08186268731268725,0.1932160187721912,0.013190246732738031,,,0.48716201015913013,-16.479455040935107,slsqp_maxQ_nol1,-16.479455040935107,12.936485872329943,False
slsqp_maxQ_l1,numeric_slsqp_reference,True,True,in,0.1130225209214766,0.09682483174279688,0.005889680612703577,0.11375418973818978,0.052180922609848364,0.025462854096987897,1.1612798682761018e-18,0.0054876968684300954,0.39943242304845566,0.0022110319344232033,1.6535600887785625e-18,4.5794194380972975e-08,0.019599997477914192,0.012737064592886446,0.011650821975088252,0.06618116611199802,0.07556475247460663,,,0.4753719146496539,-13.72465833712118,slsqp_maxQ_l1,-13.72465833712118,5.999999999998665,False
