C,log10_C,cost_form,ell,kappa,Q0,N_B,D_B,Q,h,L_pred,share_train,share_attn,share_quality,share_unused,regime,flag_q_at_lower,flag_q_at_upper,flag_n_at_lower,flag_n_at_upper,budget_residual_rel,N_in_support,D_in_support,functional,omega,candidate,q0_mode,d_share_train_dlogC,d_share_attn_dlogC,d_share_quality_dlogC,d_share_unused_dlogC,dlog10Q_dlogC,dlog10N_dlogC
2.5118864315095717e+21,21.4,power,32768,0.8047071577351047,0.41663254110330095,191.86098362673064,1.040810155937352,1.0,24928.143543821683,1.8211973752996304,0.47699018024510625,0.5210004742090548,0.002009345545839022,-2.0872281223515268e-16,upper_bound,False,True,False,False,-2.0872281223515268e-16,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.000994907340448492,0.0010867041243929343,-0.0020816114648408088,-7.415323901055408e-29,0.0,0.45013333333334415
3.1622776601683794e+21,21.5,power,32768,0.8047071577351047,0.41663254110330095,212.8661800442644,1.1812386291132078,1.0,24928.143543821683,1.8166301377719603,0.4770847756992919,0.5211037976704799,0.0018114266302282614,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.0008994428919670838,0.0009824314894650854,-0.0018818743814320114,3.851381044741127e-16,0.0,0.4511999999999823
3.9810717055349854e+21,21.6,power,32768,0.8047071577351047,0.41663254110330095,236.17105338515427,1.3405878440596593,1.0,24928.143543821683,1.8122220174726182,0.4771700688234996,0.5211969605069479,0.0016329706695526142,-1.3169519134032904e-16,upper_bound,False,True,False,False,-1.3169519134032904e-16,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.0008092532456731583,0.000883920345141842,-0.0016931735908150107,4.678753077070396e-29,0.0,0.4501333333333264
5.011872336272714e+21,21.7,power,32768,0.8047071577351047,0.41663254110330095,261.8986943510027,1.5221529136818845,1.0,24928.143543821683,1.807967423252853,0.47724662634842663,0.5212805817395082,0.0014727919120652595,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.0007304123714870769,0.0007978050862966768,-0.0015282174577830642,-1.0034050074763777e-15,0.0,0.4506666666666721
6.309573444801943e+21,21.8,power,32768,0.8047071577351047,0.41663254110330095,290.6430885793513,1.7270101092743997,1.0,24928.143543821683,1.8038609660753262,0.47731615129779703,0.5213565215242072,0.001327327177996003,-3.3237619283562036e-16,upper_bound,False,True,False,False,-3.3237619283562036e-16,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.0006602550620349312,0.0007211745957582671,-0.0013814296577932166,-6.600394862986502e-16,0.0,0.451733333333328
7.943282347242789e+21,21.9,power,32768,0.8047071577351047,0.41663254110330095,322.46308161600274,1.9598903135553234,1.0,24928.143543821683,1.7998974528660998,0.4773786773608336,0.5214248166586599,0.0011965059805066167,-1.320078972597485e-16,upper_bound,False,True,False,False,-1.320078972597485e-16,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.0005944811041169729,0.0006493318939897463,-0.0012438129981077219,1.6618809641781199e-15,0.0,0.4512000000000089
1e+22,22.0,power,32768,0.8047071577351047,0.41663254110330095,357.76676993611176,2.2241447391544984,1.0,24928.143543821683,1.7960718760573922,0.4774350475186204,0.5214863879030052,0.00107856457837446,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.0005348056935381429,0.000584150432195063,-0.0011189561257336153,-1.7287403675550044e-16,0.0,0.45013333333334415
1.2589254117941714e+22,22.1,power,32768,0.8047071577351047,0.41663254110330095,396.7406190784816,2.5252384688602096,1.0,24928.143543821683,1.7923794076766804,0.47748563849954123,0.521541646745099,0.0009727147553598905,-1.665827046108491e-16,upper_bound,False,True,False,False,-1.665827046108491e-16,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.00048213536636243504,0.0005266203894986887,-0.0010087557558606658,-6.616067284456309e-16,0.0,0.4501333333333264
1.584893192461111e+22,22.2,power,32768,0.8047071577351047,0.41663254110330095,440.17631128138385,2.865656192263064,1.0,24928.143543821683,1.788815392715201,0.47753147459189293,0.5215917119809048,0.0008768134272023272,-1.3232134568913284e-16,upper_bound,False,True,False,False,-1.3232134568913284e-16,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.000435783572294568,0.0004759918698975518,-0.000911775442192733,8.32913523054231e-16,0.0,0.45119999999999116
1.995262314968883e+22,22.3,power,32768,0.8047071577351047,0.41663254110330095,488.36740100705316,3.2519335476389433,1.0,24928.143543821683,1.7853753418365184,0.47757279521400015,0.5216368451190785,0.0007903596669213449,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.0003928496902259049,0.0004290966216444758,-0.0008219463118703438,6.616067284456431e-16,0.0,0.45120000000000005
2.511886431509572e+22,22.4,power,32768,0.8047071577351047,0.41663254110330095,541.8345155196673,3.6902478402679,1.0,24928.143543821683,1.782054925258059,0.47761004452993805,0.5216775313052336,0.0007124241648282587,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.00035413962653363384,0.00038681490940861707,-0.0007409545359415752,-6.631776919577225e-16,0.0,0.4512000000000089
3.1622776601683792e+22,22.5,power,32768,0.8047071577351047,0.41663254110330095,601.155281050782,4.1876084449017235,1.0,24928.143543821683,1.7788499667656013,0.47764362313930686,0.5217142081009603,0.0006421687597330306,-1.3263553839154874e-16,upper_bound,False,True,False,False,-1.3263553839154874e-16,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.0003195784904481691,0.0003490649325010864,-0.0006686434229487234,0.0,0.0,0.451733333333328
3.981071705534985e+22,22.6,power,32768,0.8047071577351047,0.41663254110330095,667.1343972651523,4.7508025752389065,1.0,24928.143543821683,1.7757564379785444,0.47767396022802766,0.5217473442917339,0.0005786954802385121,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.0002880798445934474,0.00031466001158841905,-0.0006027398561823552,1.5000513628300797e-15,0.0,0.4517333333333191
5.011872336272714e+22,22.7,power,32768,0.8047071577351047,0.41663254110330095,740.1731609916537,5.391030440503255,1.0,24928.143543821683,1.772770452784768,0.47770123910822554,0.5217771401032779,0.0005216207884965598,1.673747341744649e-16,upper_bound,False,True,False,False,1.673747341744649e-16,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.00025934303231078815,0.00028327174942432976,-0.0005426147817352471,5.946345075872233e-29,0.0,0.4512000000000089
6.309573444801943e+22,22.8,power,32768,0.8047071577351047,0.41663254110330095,821.2083059999015,6.1175022656400495,1.0,24928.143543821683,1.7698882622009118,0.4777258288344898,0.5218039986416187,0.00047017252389146324,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.00023377579100047896,0.00025534550398331746,-0.0004891212949831741,-1.892936848950327e-15,0.0,0.4512000000000178
7.94328234724279e+22,22.9,power,32768,0.8047071577351047,0.41663254110330095,911.1152867792641,6.941835031477077,1.0,24928.143543821683,1.7671062492617038,0.4777479942664256,0.5218282092040746,0.0004237965294999251,-2.112126356155976e-16,upper_bound,False,True,False,False,-2.112126356155976e-16,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.0002107269358693209,0.00023017000781822006,-0.0004408969436876611,-7.503780196870447e-29,0.0,0.45119999999999116
1.0000000000000001e+23,23.0,power,32768,0.8047071577351047,0.41663254110330095,1010.8654037444106,7.8772104979214355,1.0,24928.143543821683,1.7644209242117008,0.47776797422166367,0.5218500326431824,0.0003819931351539315,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.00018994880811629145,0.00020747475147819827,-0.0003974235595958311,1.72239399652136e-15,0.0,0.4511999999999823
1.2589254117941714e+23,23.1,power,32768,0.8047071577351047,0.41663254110330095,1121.536296575081,8.93858597545811,1.0,24928.143543821683,1.7618289198801393,0.4777859840280489,0.5218697041543702,0.00034431181758075774,1.3326616368867927e-16,upper_bound,False,True,False,False,1.3326616368867927e-16,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.00017121802806796538,0.00018701574479162986,-0.00035823377285919386,-4.7345652265804086e-29,0.0,0.45120000000000715
1.584893192461111e+23,23.2,power,32768,0.8047071577351047,0.41663254110330095,1244.3235863806294,10.14293348699238,1.0,24928.143543821683,1.7593269872433037,0.4778022178272773,0.5218874357921407,0.0003103463805820929,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.00015449724959504252,0.00016875219582512813,-0.0003232494454190949,-6.663308184434224e-16,0.0,0.451733333333328
1.9952623149688827e+23,23.3,power,32768,0.8047071577351047,0.41663254110330095,1380.8929106500345,11.506685441314474,1.0,24928.143543821683,1.756911991291069,0.4778168834779679,0.5219034545935352,0.0002796619284969391,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.0001392603535395054,0.00015210944215926503,-0.0002913697956986802,-6.679129991525146e-16,0.0,0.451733333333328
2.5118864315095718e+23,23.4,power,32768,0.8047071577351047,0.41663254110330095,1532.0749085293714,13.056964582932132,1.0,24928.143543821683,1.7545809063603734,0.47783006989798515,0.5219178576805725,0.0002520724214423569,-1.335825998304977e-16,upper_bound,False,True,False,False,-1.335825998304977e-16,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.00012536127450513135,0.00013692794143294051,-0.0002622892159374452,-4.74580729667546e-29,0.0,0.4512000000000107
3.162277660168379e+23,23.5,power,32768,0.8047071577351047,0.41663254110330095,1699.8085132034946,14.816070260932186,1.0,24928.143543821683,1.7523308131675615,0.4778419557328689,0.5219308401818217,0.00022720408530945037,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.00011293644242682532,0.00012335671151575411,-0.00023629315394235718,6.67912999152479e-16,0.0,0.4509333333333405
3.9810717055349855e+23,23.6,power,32768,0.8047071577351047,0.41663254110330095,1885.67423309004,16.81419532915445,1.0,24928.143543821683,1.7501588943134607,0.4778526571864706,0.5219425290228756,0.00020481379065388482,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.00010179127946496891,0.00011118322151659754,-0.00021297450098127784,-6.694989366978858e-16,0.0,0.45090666666666834
5.011872336272715e+23,23.7,power,32768,0.8047071577351047,0.41663254110330095,2092.0946714657907,19.079640966960767,1.0,24928.143543821683,1.748062430903136,0.4778623139887619,0.521953076826125,0.0001846091851131949,-1.3389978733957193e-16,upper_bound,False,True,False,False,-1.3389978733957193e-16,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,9.192282530978702e-05,0.00010040423799306808,-0.00019232706330190577,-2.1272076341479503e-15,0.0,0.4517866666666599
6.309573444801942e+23,23.8,power,32768,0.8047071577351047,0.41663254110330095,2321.7956864192147,21.643897240914132,1.0,24928.143543821683,1.7460387988437405,0.4778710417515326,0.5219626098704742,0.0001663483779935039,-4.254415268295941e-16,upper_bound,False,True,False,False,-4.254415268295941e-16,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,8.280772301993977e-05,9.044811559677512e-05,-0.00017325583861565303,6.694989366979894e-16,0.0,0.4514933333333282
7.94328234724279e+23,23.9,power,32768,0.8047071577351047,0.41663254110330095,2575.6093914982293,24.563292663050973,1.0,24928.143543821683,1.7440854657515104,0.4778788755333658,0.5219711664492444,0.00014995801739006435,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,7.452661140927574e-05,8.140293342195903e-05,-0.00015592954483295421,2.1272076341480536e-15,0.0,0.45087999999999795
1e+24,24.0,power,32768,0.8047071577351047,0.41663254110330095,2857.590543374944,27.872312928208483,1.0,24928.143543821683,1.7421999876127225,0.47788594707381454,0.5219788904571585,0.00013516246902691323,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,6.724157487125737e-05,7.344573084600015e-05,-0.00014068730571725003,0.0,0.0,0.4513066666666532
1.2589254117941714e+24,24.1,power,32768,0.8047071577351047,0.41663254110330095,3170.5991096623475,31.62550513774012,1.0,24928.143543821683,1.7403800055134286,0.47789232384834,0.5219858555954136,0.00012182055624661394,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,6.064660124893706e-05,6.624226099072317e-05,-0.0001268888622383349,-8.468566124104833e-16,0.0,0.4516266666666766
1.584893192461111e+24,24.2,power,32768,0.8047071577351047,0.41663254110330095,3518.238958214157,35.88051754315149,1.0,24928.143543821683,1.7386232428085444,0.47789807639406423,0.5219921389093567,0.0001097846965792463,-1.6937132248209003e-16,upper_bound,False,True,False,False,-1.6937132248209003e-16,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,5.4689789973139113e-05,5.9735834594842885e-05,-0.00011442562456964983,6.726821180004941e-16,0.0,0.45189333333335213
1.9952623149688828e+24,24.3,power,32768,0.8047071577351047,0.41663254110330095,3904.0916109997565,40.706966924832024,1.0,24928.143543821683,1.7369275022979929,0.4779032618063347,0.5219978027623325,9.893543133268409e-05,1.3453642360011516e-16,upper_bound,False,True,False,False,1.3453642360011516e-16,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,4.927907633334172e-05,5.382589244184999e-05,-0.00010310496877537141,-2.218041862336481e-16,0.0,0.45181333333334095
2.511886431509572e+24,24.4,power,32768,0.8047071577351047,0.41663254110330095,4331.995531758529,46.18542969503418,1.0,24928.143543821683,1.7352906632060463,0.4779079322093308,0.5220029040878451,8.916370282417206e-05,-2.137321597287963e-16,upper_bound,False,True,False,False,-2.137321597287963e-16,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,4.436003327645821e-05,4.845298568012524e-05,-9.281301895509804e-05,-6.72682118000678e-16,0.0,0.45125333333333373
3.1622776601683796e+24,24.5,power,32768,0.8047071577351047,0.41663254110330095,4805.855036852274,52.41144578475401,1.0,24928.143543821683,1.7337106785833596,0.47791213381298997,0.5220074933594685,8.03728275416646e-05,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,3.999384433095443e-05,4.3683943034000805e-05,-8.367778736470636e-05,3.943814189814913e-16,0.0,0.4514399999999803
3.9810717055349857e+24,24.6,power,32768,0.8047071577351047,0.41663254110330095,5333.054231264601,59.459911335852304,1.0,24928.143543821683,1.7321855728147764,0.477915930978197,0.5220116408764519,7.242814535123055e-05,-1.3485587593249693e-16,upper_bound,False,True,False,False,-1.3485587593249693e-16,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,3.60414277218446e-05,3.936685011929342e-05,-7.540827784221766e-05,4.791043150920085e-29,0.0,0.4513066666666603
5.011872336272715e+24,24.7,power,32768,0.8047071577351047,0.41663254110330095,5916.052236533632,67.47942247821078,1.0,24928.143543821683,1.7307134390331367,0.4779193420985343,0.5220153667294924,6.529117197322109e-05,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,3.246693249181476e-05,3.546254813091565e-05,-6.792948062314609e-05,6.74279379662511e-16,0.0,0.4511200000000066
6.309573444801943e+24,24.8,power,32768,0.8047071577351047,0.41663254110330095,6564.47501951699,76.56074625113294,1.0,24928.143543821683,1.7292924366269886,0.47792242436469545,0.5220187333860781,5.884224922660141e-05,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,2.93005383600331e-05,3.2004001365493195e-05,-6.130453972539213e-05,0.0,0.0,0.4516800000000032
7.943282347242789e+24,24.9,power,32768,0.8047071577351047,0.41663254110330095,7283.967510589715,86.86417158569598,1.0,24928.143543821683,1.7279207891590214,0.47792520220620627,0.5220217675297656,5.303026402814269e-05,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,2.64080139853462e-05,2.8844593409349528e-05,-5.525260739489506e-05,0.0,0.0,0.4517066666666736
1e+25,25.0,power,32768,0.8047071577351047,0.41663254110330095,8082.418486715965,98.55294896220339,1.0,24928.143543821683,1.7265967819245487,0.47792770596749257,0.5220245023047598,4.779172774762245e-05,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,2.3799429660353866e-05,2.5995323703842388e-05,-4.979475336364765e-05,-8.529034476075352e-16,0.0,0.4516999999999989
1.2589254117941714e+25,25.1,power,32768,0.8047071577351047,0.41663254110330095,8968.25606701636,111.81627171799182,1.0,24928.143543821683,1.7253187598571145,0.4779299620921383,0.5220269665945063,4.3071313355413017e-05,-1.7058068952150947e-16,upper_bound,False,True,False,False,-1.7058068952150947e-16,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,2.1437793174872155e-05,2.341578689213364e-05,-4.485358006701292e-05,0.0,0.0,0.45144888888887635
1.5848931924611239e+25,25.200000000000003,power,32768,0.8047071577351047,0.41663254110330095,9950.183983167275,126.87724573407341,1.0,24928.143543821683,1.72408512543103,0.47793199352612753,0.5220291854621383,3.8821011734219736e-05,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,1.0619308330017674e-05,1.1599116511273877e-05,-2.221842484183029e-05,8.5290344760752005e-16,0.0,0.2364599999999868
1.995262314968883e+25,25.3,power,32768,0.8047071577351047,0.41663254110330095,10000.0,158.93331336968245,1.0,24928.143543821683,1.7229097996653444,0.47793208595380426,0.5220292864178087,3.862762838704683e-05,0.0,upper_bound,False,True,False,True,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,4.6213838356123915e-07,5.04778352006241e-07,-9.669167358645515e-07,0.0,0.0,0.010844444444444434
2.5118864315095717e+25,25.4,power,32768,0.8047071577351047,0.41663254110330095,10000.0,200.08518698173788,1.0,24928.143543821683,1.721807790203172,0.4779320859538042,0.5220292864178087,3.8627628387046826e-05,0.0,upper_bound,False,True,False,True,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.0,4.440892098500626e-16,-2.710505431213761e-20,0.0,0.0,0.0
3.1622776601683795e+25,25.5,power,32768,0.8047071577351047,0.41663254110330095,10000.0,251.89232641489815,1.0,24928.143543821683,1.7207745590061019,0.47793208595380426,0.5220292864178087,3.8627628387046826e-05,0.0,upper_bound,False,True,False,True,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0
3.9810717055349854e+25,25.6,power,32768,0.8047071577351047,0.41663254110330095,10000.0,317.1136507596675,1.0,24928.143543821683,1.7198058135068623,0.47793208595380426,0.5220292864178087,3.862762838704683e-05,0.0,upper_bound,False,True,False,True,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0
5.0118723362727555e+25,25.700000000000003,power,32768,0.8047071577351047,0.41663254110330095,10000.0,399.2224333681674,1.0,24928.143543821683,1.718897529044529,0.47793208595380426,0.5220292864178087,3.862762838704683e-05,0.0,upper_bound,False,True,False,True,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.0,-4.440892098500626e-16,-2.710505431213761e-20,0.0,0.0,0.0
6.309573444801943e+25,25.8,power,32768,0.8047071577351047,0.41663254110330095,10000.0,502.5912663254872,1.0,24928.143543821683,1.718045932144039,0.47793208595380426,0.5220292864178087,3.8627628387046826e-05,0.0,upper_bound,False,True,False,True,0.0,False,True,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.0,0.0,-2.710505431213761e-20,1.081408694351883e-15,0.0,0.0
7.943282347242788e+25,25.9,power,32768,0.8047071577351047,0.41663254110330095,10000.0,632.7249169229627,1.0,24928.143543821683,1.717247484839258,0.47793208595380426,0.5220292864178087,3.8627628387046826e-05,2.1628173887037196e-16,upper_bound,False,True,False,True,2.1628173887037196e-16,False,False,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.0,4.440892098500626e-16,2.710505431213761e-20,8.589934592000492e-16,0.0,0.0
1e+26,26.0,power,32768,0.8047071577351047,0.41663254110330095,10000.0,796.5534765896738,1.0,24928.143543821683,1.7164988699744728,0.47793208595380426,0.5220292864178087,3.862762838704683e-05,1.7179869183999998e-16,upper_bound,False,True,False,True,1.7179869183999998e-16,False,False,quality_linear,2.0,dirichlet_a20_19,fixed_ref,0.0,0.0,6.776263578034306e-20,-4.448304703037134e-16,0.0,0.0
1e+17,17.0,power,32768,0.8047071577351047,0.43829657372764846,2.3524478251203824,0.0029114480596774336,1.0,24928.143543821683,2.3283266202380295,0.4109417793563482,0.4488580075316272,0.1402002131120247,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,2.0,dirichlet_a20_19,mixture,0.05026820545057082,0.054906285206810845,-0.10517449065738221,0.0,0.0,0.39146666666666774
1.2589254117941714e+17,17.1,power,32768,0.8047071577351047,0.43829657372764846,2.5743445160999703,0.0033903351425917283,1.0,24928.143543821683,2.304739733322022,0.41596859990140533,0.45434863605230835,0.12968276404628634,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,2.0,dirichlet_a20_19,mixture,0.048769324368901135,0.05326910736400636,-0.10203843173290739,-1.0095317511683503e-15,0.0,0.3925333333333394
1.584893192461111e+17,17.2,power,32768,0.8047071577351047,0.43829657372764846,2.818555991684862,0.003942667005169794,1.0,24928.143543821683,2.2821329228942275,0.42069564423012845,0.4595118290044284,0.11979252676544327,-2.0190635023366216e-16,upper_bound,False,True,False,False,-2.0190635023366216e-16,True,False,quality_linear,2.0,dirichlet_a20_19,mixture,0.04592767724435065,0.05016527093142997,-0.09609294817577962,-8.018995738036804e-16,0.0,0.3957333333333337
1.995262314968883e+17,17.3,power,32768,0.8047071577351047,0.43829657372764846,3.0889674598626837,0.004577009606716577,1.0,24928.143543821683,2.2604551612539994,0.4251541353502754,0.4643816902385942,0.1104641744111305,-1.6037991476072687e-16,upper_bound,False,True,False,False,-1.6037991476072687e-16,True,False,quality_linear,2.0,dirichlet_a20_19,mixture,0.043264251966973255,0.04725610028179217,-0.09052035224876531,3.7256027828271285e-16,0.0,0.3999999999999928
2.511886431509572e+17,17.4,power,32768,0.8047071577351047,0.43829657372764846,3.388649625780509,0.005304348226842143,1.0,24928.143543821683,2.23965876539168,0.4293484946235231,0.46896304906078684,0.10168845631569023,-1.2739429457711955e-16,upper_bound,False,True,False,False,-1.2739429457711955e-16,True,False,quality_linear,2.0,dirichlet_a20_19,mixture,0.040651684151957745,0.044402479543045104,-0.08505416369500385,8.018995738036204e-16,0.0,0.40426666666666966
3.1622776601683795e+17,17.5,power,32768,0.8047071577351047,0.43829657372764846,3.7210599471725785,0.00613698706966493,1.0,24928.143543821683,2.219699173239701,0.43328447218066696,0.47326218614720317,0.09345334167212983,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,2.0,dirichlet_a20_19,mixture,0.03801036538065361,0.04151745509310878,-0.0795278204737635,1.4407751309686401e-15,0.0,0.40746666666667464
3.9810717055349856e+17,17.6,power,32768,0.8047071577351047,0.43829657372764846,4.088085780083885,0.007091874760640204,1.0,24928.143543821683,2.2005347203751064,0.4369505676996539,0.47726654007940866,0.08578289222093731,1.607607316166126e-16,upper_bound,False,True,False,False,1.607607316166126e-16,True,False,quality_linear,2.0,dirichlet_a20_19,mixture,0.035457153831670585,0.03872866722520607,-0.07418582105687638,-5.711368502283197e-29,0.0,0.4106666666666672
5.011872336272715e+17,17.7,power,32768,0.8047071577351047,0.43829657372764846,4.495727713019065,0.008182241550311884,1.0,24928.143543821683,2.1821264386938406,0.4403759029470011,0.4810079195922444,0.0786161774607546,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,2.0,dirichlet_a20_19,mixture,0.03301361601522501,0.036059672319562974,-0.06907328833478665,-8.038036580830944e-16,0.0,0.4138666666666526
6.309573444801943e+17,17.8,power,32768,0.8047071577351047,0.43829657372764846,4.9464466954050215,0.009429772649506013,1.0,24928.143543821683,2.1644378546046736,0.4435532909026989,0.4844784745433212,0.07196823455398005,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,2.0,dirichlet_a20_19,mixture,0.03059863686812969,0.03342187109649464,-0.06402050796462533,-8.057122635483011e-16,0.0,0.4159999999999915
7.943282347242789e+17,17.9,power,32768,0.8047071577351047,0.43829657372764846,5.445026528424198,0.01085590321103934,1.0,24928.143543821683,2.1474348144671644,0.446495630320627,0.48769229381154344,0.06581207586782956,-1.6114245270965393e-16,upper_bound,False,True,False,False,-1.6114245270965393e-16,True,False,quality_linear,2.0,dirichlet_a20_19,mixture,0.028379183347658987,0.030997635997869644,-0.059376819345529575,-5.724929959770544e-29,0.0,0.41920000000000357
1e+18,18.0,power,32768,0.8047071577351047,0.43829657372764846,5.999752471908251,0.0124791016983781,1.0,24928.143543821683,2.131085306541083,0.44922912757223066,0.49067800174289516,0.060092870684874185,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,2.0,dirichlet_a20_19,mixture,0.02624738593367626,0.028669144742490715,-0.05491653067616725,8.057122635482582e-16,0.0,0.42186666666666195
1.2589254117941714e+18,18.1,power,32768,0.8047071577351047,0.43829657372764846,6.612616452696639,0.014334048646830405,1.0,24928.143543821683,2.1153593062609013,0.45174510750736235,0.4934261227600417,0.054828769732595956,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,2.0,dirichlet_a20_19,mixture,0.024200045183119467,0.02643290268534848,-0.05063294786846784,0.0,0.0,0.4239999999999995
1.5848931924611108e+18,18.2,power,32768,0.8047071577351047,0.43829657372764846,7.293455429826538,0.01644513336744472,1.0,24928.143543821683,2.100228620652945,0.45406913660885456,0.49596458227996487,0.04996628111118064,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,2.0,dirichlet_a20_19,mixture,0.02231036894300331,0.024368872317478196,-0.046679241260481286,0.0,0.0,0.42666666666667474
1.995262314968883e+18,18.3,power,32768,0.8047071577351047,0.43829657372764846,8.048346521621605,0.01884968948202899,1.0,24928.143543821683,2.085666756184058,0.456207181295963,0.4982998972235373,0.045492921480499736,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,2.0,dirichlet_a20_19,mixture,0.020511665737487306,0.022404208762865974,-0.04291587450035411,0.0,0.0,0.4288000000000043
2.511886431509572e+18,18.4,power,32768,0.8047071577351047,0.43829657372764846,8.885734513766817,0.021586560953453154,1.0,24928.143543821683,2.0716487859730353,0.45817146975635203,0.5004454240325381,0.041383106211109834,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,2.0,dirichlet_a20_19,mixture,0.01883309935583366,0.02057076665639812,-0.0394038660122312,0.0,0.0,0.43093333333332406
3.1622776601683794e+18,18.5,power,32768,0.8047071577351047,0.43829657372764846,9.815068464232237,0.024699519943819474,1.0,24928.143543821683,2.0581512321700313,0.45997380116712966,0.5024140505548169,0.03761214827805354,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,2.0,dirichlet_a20_19,mixture,0.017270151796116906,0.01886361113517232,-0.036133762931288144,-6.430429264664412e-16,0.0,0.43306666666666427
