functional,omega,C,cost_form,ell,q0_mode,argmin_L_candidate,L_min,argmax_h_candidate,h_max,h_min,h_identifiable,argmax_Q_candidate,Q_cand_max,L_spread,n_tied_at_L_min,argmin_L_is_argmax_h,argmax_h_is_argmax_Q
mixture_l1,0.5,1e+22,exponential,131072,fixed_ref,reference_p0,2.2750259140022036,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.3462838031514197,1,True,False
mixture_l1,0.5,1e+22,exponential,131072,mixture,reference_p0,2.2750259140022036,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.3463271431379371,1,True,False
mixture_l1,0.5,1e+22,logarithmic,2048,fixed_ref,reference_p0,2.1463457390253806,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.26945862195052994,1,True,False
mixture_l1,0.5,1e+22,logarithmic,2048,mixture,reference_p0,2.1463457390253806,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.2699109245858371,1,True,False
mixture_l1,0.5,1e+22,logarithmic,4096,fixed_ref,reference_p0,2.150604408716601,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.27161644973386956,1,True,False
mixture_l1,0.5,1e+22,logarithmic,4096,mixture,reference_p0,2.150604408716601,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.2720604584395283,1,True,False
mixture_l1,0.5,1e+22,logarithmic,8192,fixed_ref,reference_p0,2.1585153775285373,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.2756408304143494,1,True,False
mixture_l1,0.5,1e+22,logarithmic,8192,mixture,reference_p0,2.1585153775285373,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.27606989610998367,1,True,False
mixture_l1,0.5,1e+22,logarithmic,32768,fixed_ref,reference_p0,2.194915683808947,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.2943991839931801,1,True,False
mixture_l1,0.5,1e+22,logarithmic,32768,mixture,reference_p0,2.194915683808947,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.2947666769069044,1,True,False
mixture_l1,0.5,1e+22,logarithmic,131072,fixed_ref,reference_p0,2.272411180898094,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.33535816868726176,1,True,False
mixture_l1,0.5,1e+22,logarithmic,131072,mixture,reference_p0,2.272411180898094,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.3356267937182533,1,True,False
