functional,omega,C,cost_form,ell,q0_mode,N_B,D_B,Q,h_true,L_pred,trust_status,L_correct_unit_rescore
quality_linear,0.5,1e+24,logarithmic,131072,fixed_ref,106.98757241360649,290.01883475629586,1.0,3788.5078766638335,1.689937095854774,box_only,1.7873655933027355
quality_linear,0.5,1e+24,logarithmic,131072,mixture,106.98757241360649,290.04036352080107,1.0,3788.5078766638335,1.689937094264571,box_only,1.7873650680652482
quality_linear,1.0,1e+19,exponential,2048,fixed_ref,51.2829894105414,0.0300647049396483,1.0,14352791.931543907,1.6899778717652203,box_only,1.8154557838413652
quality_linear,1.0,1e+19,exponential,2048,mixture,51.25780446135238,0.0300851095723808,1.0,14352791.931543907,1.6899778663950051,box_only,1.815465050372553
quality_linear,1.0,1e+19,exponential,4096,fixed_ref,49.83028066810549,0.0290938597060502,1.0,14352791.931543907,1.689979583461657,box_only,1.8166701181631195
quality_linear,1.0,1e+19,exponential,4096,mixture,49.83028066810549,0.0290992919629435,1.0,14352791.931543907,1.6899795782184135,box_only,1.8166683863414286
quality_linear,1.0,1e+19,exponential,8192,fixed_ref,47.30205404974613,0.0273804196212888,1.0,14352791.931543907,1.6899827614325644,box_only,1.8189119712669404
quality_linear,1.0,1e+19,exponential,8192,mixture,47.30205404974613,0.0273852308172132,1.0,14352791.931543907,1.68998275641359,box_only,1.8189103135203266
quality_linear,1.0,1e+19,exponential,32768,fixed_ref,37.68888881842046,0.0209624391352118,1.0,14352791.931543907,1.6899973592658633,box_only,1.8291894834739455
quality_linear,1.0,1e+19,exponential,32768,mixture,37.68888881842046,0.0209652590668843,1.0,14352791.931543907,1.6899973551251453,box_only,1.8291881158118617
quality_linear,1.0,1e+19,exponential,131072,fixed_ref,24.533527681592915,0.0125905676978422,1.0,14352791.931543907,1.690028340183805,box_only,1.8509571855853175
quality_linear,1.0,1e+19,exponential,131072,mixture,24.533527681592915,0.0125915849350785,1.0,14352791.931543907,1.6900283373154377,box_only,1.8509562381753646
quality_linear,1.0,1e+19,power,2048,fixed_ref,51.434359179786746,0.0298933095339942,1.0,14352791.931543907,1.689977949989064,box_only,1.8154154178125614
quality_linear,1.0,1e+19,power,2048,mixture,51.40909989327885,0.0299195033801217,1.0,14352791.931543907,1.689977939074217,box_only,1.815422841917533
quality_linear,1.0,1e+19,power,4096,fixed_ref,50.00191835850845,0.0289165745793416,1.0,14352791.931543907,1.689979659846888,box_only,1.8166173592431925
quality_linear,1.0,1e+19,power,4096,mixture,49.977362540143,0.0289415487646243,1.0,14352791.931543907,1.689979649187794,box_only,1.8166249742426155
quality_linear,1.0,1e+19,power,8192,fixed_ref,47.44167346524122,0.0272310520878824,1.0,14352791.931543907,1.6899828345563743,box_only,1.8188680767798628
quality_linear,1.0,1e+19,power,8192,mixture,47.418374976806994,0.0272539793607518,1.0,14352791.931543907,1.6899828243517507,box_only,1.8188760426635715
quality_linear,1.0,1e+19,power,32768,fixed_ref,37.78156992023142,0.0208705498096495,1.0,14352791.931543907,1.6899974196258432,box_only,1.82914815572084
quality_linear,1.0,1e+19,power,32768,mixture,37.76301548474216,0.0208864121866231,1.0,14352791.931543907,1.6899974111988414,box_only,1.82915762110578
quality_linear,1.0,1e+19,power,131072,fixed_ref,24.56970827636836,0.0125573280391683,1.0,14352791.931543907,1.690028382022975,box_only,1.8509284625124884
quality_linear,1.0,1e+19,power,131072,mixture,24.56970827636836,0.0125593935259789,1.0,14352791.931543907,1.6900283761793664,box_only,1.8509265323927326
quality_linear,1.0,1e+19,logarithmic,2048,fixed_ref,50.85652323529021,0.0305360818175854,1.0,14352791.931543907,1.6899776697292446,box_only,1.8155769881222625
quality_linear,1.0,1e+19,logarithmic,2048,mixture,50.80658447529164,0.0305898880710148,1.0,14352791.931543907,1.689977648058215,box_only,1.8155919754787853
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,49.44017507673947,0.0295286714029278,1.0,14352791.931543907,1.6899793862254853,box_only,1.8167835743578455
quality_linear,1.0,1e+19,logarithmic,4096,mixture,49.39162710530183,0.0295799429578024,1.0,14352791.931543907,1.6899793650737112,box_only,1.816798946899398
quality_linear,1.0,1e+19,logarithmic,8192,fixed_ref,46.95480053556985,0.0277645883959829,1.0,14352791.931543907,1.6899825726995028,box_only,1.8190200495698645
quality_linear,1.0,1e+19,logarithmic,8192,mixture,46.90869308729074,0.0278115463535394,1.0,14352791.931543907,1.6899825524669545,box_only,1.8190361212549429
quality_linear,1.0,1e+19,logarithmic,32768,fixed_ref,37.46738071628563,0.0211926378300918,1.0,14352791.931543907,1.689997203732915,box_only,1.8292853550435237
quality_linear,1.0,1e+19,logarithmic,32768,mixture,37.448980578336894,0.021214529616411,1.0,14352791.931543907,1.6899971870814727,box_only,1.8292921387539807
quality_linear,1.0,1e+19,logarithmic,131072,fixed_ref,24.44931335208451,0.012672160371473,1.0,14352791.931543907,1.6900282326062777,box_only,1.8510210016475313
quality_linear,1.0,1e+19,logarithmic,131072,mixture,24.43730635480235,0.012682490074557,1.0,14352791.931543907,1.6900282211092144,box_only,1.85103140633757
quality_linear,1.0,1e+22,exponential,2048,fixed_ref,1144.9152321386127,1.3619596996507464,1.0,14352791.931543907,1.6898598983809925,box_only,1.7333831404116227
quality_linear,1.0,1e+22,exponential,2048,mixture,1144.9152321386127,1.3619716018946797,1.0,14352791.931543907,1.689859898297348,box_only,1.7333831127842099
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,1113.3028820207708,1.31652612184206,1.0,14352791.931543907,1.6898604937862003,box_only,1.7337997520388606
quality_linear,1.0,1e+22,exponential,4096,mixture,1113.3028820207708,1.3165372432345348,1.0,14352791.931543907,1.6898604937045747,box_only,1.7337997250782742
quality_linear,1.0,1e+22,exponential,8192,fixed_ref,1057.8562752810856,1.2369743721037991,1.0,14352791.931543907,1.68986159900435,box_only,1.7345715516718492
quality_linear,1.0,1e+22,exponential,8192,mixture,1057.8562752810856,1.236984190066736,1.0,14352791.931543907,1.689861598926307,box_only,1.734571525894608
quality_linear,1.0,1e+22,exponential,32768,fixed_ref,844.9415492201532,0.9424208457137384,1.0,14352791.931543907,1.6898666725603313,box_only,1.738122962032638
quality_linear,1.0,1e+22,exponential,32768,mixture,844.9415492201532,0.942426544586116,1.0,14352791.931543907,1.6898666724961695,box_only,1.7381229408403251
quality_linear,1.0,1e+22,exponential,131072,fixed_ref,552.179145070468,0.5620493381264341,1.0,14352791.931543907,1.6898774278854956,box_only,1.7456431462595987
quality_linear,1.0,1e+22,exponential,131072,mixture,551.9079712588091,0.562327462988681,1.0,14352791.931543907,1.6898774278412636,box_only,1.745648053047333
quality_linear,1.0,1e+22,power,2048,fixed_ref,1144.9152321386127,1.3617859409476207,1.0,14352791.931543907,1.6898598996022092,box_only,1.7333835437744058
quality_linear,1.0,1e+22,power,2048,mixture,1144.9152321386127,1.361810228399659,1.0,14352791.931543907,1.6898598994314993,box_only,1.7333834873896483
quality_linear,1.0,1e+22,power,4096,fixed_ref,1113.3028820207708,1.3163637619096027,1.0,14352791.931543907,1.689860494977943,box_only,1.7338001456665635
quality_linear,1.0,1e+22,power,4096,mixture,1113.3028820207708,1.3163864561599523,1.0,14352791.931543907,1.689860494811353,box_only,1.7338000906425683
quality_linear,1.0,1e+22,power,8192,fixed_ref,1057.8562752810856,1.2368310396483135,1.0,14352791.931543907,1.6898616001437885,box_only,1.7345719280236527
quality_linear,1.0,1e+22,power,8192,mixture,1057.8562752810856,1.236851074415701,1.0,14352791.931543907,1.6898615999845097,box_only,1.7345718754144803
quality_linear,1.0,1e+22,power,32768,fixed_ref,844.9415492201532,0.9423376454145138,1.0,14352791.931543907,1.6898666734971106,box_only,1.7381232714470456
quality_linear,1.0,1e+22,power,32768,mixture,844.9415492201532,0.942349275287186,1.0,14352791.931543907,1.6898666733661598,box_only,1.738123228194496
quality_linear,1.0,1e+22,power,131072,fixed_ref,552.179145070468,0.5620197444121117,1.0,14352791.931543907,1.6898774285311453,box_only,1.7456433595149945
quality_linear,1.0,1e+22,power,131072,mixture,552.179145070468,0.5620238811962623,1.0,14352791.931543907,1.68987742844089,box_only,1.745643329704032
quality_linear,1.0,1e+22,logarithmic,2048,fixed_ref,1144.3529671014371,1.3630744835575588,1.0,14352791.931543907,1.689859895250128,box_only,1.7333859470860418
quality_linear,1.0,1e+22,logarithmic,2048,mixture,1144.3529671014371,1.3631220377477349,1.0,14352791.931543907,1.6898598949162906,box_only,1.733385836820932
quality_linear,1.0,1e+22,logarithmic,4096,fixed_ref,1112.7561417305162,1.3175893442666349,1.0,14352791.931543907,1.6898604907309605,box_only,1.7338026204273531
quality_linear,1.0,1e+22,logarithmic,4096,mixture,1112.7561417305162,1.3176337776369866,1.0,14352791.931543907,1.6898604904051835,box_only,1.7338025128245254
quality_linear,1.0,1e+22,logarithmic,8192,fixed_ref,1057.3367646821862,1.237949703114696,1.0,14352791.931543907,1.6898615960827474,box_only,1.7345745321342927
quality_linear,1.0,1e+22,logarithmic,8192,mixture,1057.3367646821862,1.2379889273263305,1.0,14352791.931543907,1.6898615957712737,box_only,1.7345744292558047
quality_linear,1.0,1e+22,logarithmic,32768,fixed_ref,844.9415492201532,0.9426341423293844,1.0,14352791.931543907,1.689866670159238,box_only,1.7381221689614426
quality_linear,1.0,1e+22,logarithmic,32768,mixture,844.9415492201532,0.9426568844664506,1.0,14352791.931543907,1.6898666699032694,box_only,1.7381220844160616
quality_linear,1.0,1e+22,logarithmic,131072,fixed_ref,551.9079712588091,0.5624013669323498,1.0,14352791.931543907,1.6898774262301028,box_only,1.7456475208875852
quality_linear,1.0,1e+22,logarithmic,131072,mixture,551.9079712588091,0.5624094622417043,1.0,14352791.931543907,1.6898774260536356,box_only,1.7456474626011718
quality_linear,1.0,1e+24,exponential,2048,fixed_ref,9152.2526413256,17.045592745180503,1.0,14352791.931543907,1.689828301949063,box_only,1.7112939837918282
quality_linear,1.0,1e+24,exponential,2048,mixture,9152.2526413256,17.04561138841355,1.0,14352791.931543907,1.689828301943902,box_only,1.711293982087178
quality_linear,1.0,1e+24,exponential,4096,fixed_ref,8900.478046834984,16.474993195144798,1.0,14352791.931543907,1.6898285956310846,box_only,1.711499074911187
quality_linear,1.0,1e+24,exponential,4096,mixture,8900.478046834984,16.475010611107432,1.0,14352791.931543907,1.6898285956260486,box_only,1.7114990732478246
quality_linear,1.0,1e+24,exponential,8192,fixed_ref,8456.387759082805,15.480550799820398,1.0,14352791.931543907,1.6898291407722876,box_only,1.7118801445863983
quality_linear,1.0,1e+24,exponential,8192,mixture,8456.387759082805,15.480566176755682,1.0,14352791.931543907,1.6898291407674724,box_only,1.7118801429959645
quality_linear,1.0,1e+24,exponential,32768,fixed_ref,6757.094613478459,11.788313654706007,1.0,14352791.931543907,1.6898316432029947,box_only,1.7136301550244513
quality_linear,1.0,1e+24,exponential,32768,mixture,6757.094613478459,11.788322571325445,1.0,14352791.931543907,1.6898316431990374,box_only,1.7136301537173775
quality_linear,1.0,1e+24,exponential,131072,fixed_ref,4414.538750052148,7.031575944425999,1.0,14352791.931543907,1.6898369478022617,box_only,1.7173405936073258
quality_linear,1.0,1e+24,exponential,131072,mixture,4414.538750052148,7.031579116929258,1.0,14352791.931543907,1.689836947799534,box_only,1.7173405927063659
quality_linear,1.0,1e+24,power,2048,fixed_ref,9152.2526413256,17.045320543536402,1.0,14352791.931543907,1.6898283020244171,box_only,1.7112940086809445
quality_linear,1.0,1e+24,power,2048,mixture,9152.2526413256,17.04535859469045,1.0,14352791.931543907,1.6898283020138831,box_only,1.7112940052016565
quality_linear,1.0,1e+24,power,4096,fixed_ref,8900.478046834984,16.474738912190855,1.0,14352791.931543907,1.6898285957046133,box_only,1.7114990991974794
quality_linear,1.0,1e+24,power,4096,mixture,8900.478046834984,16.47477445850187,1.0,14352791.931543907,1.6898285956943346,box_only,1.7114990958024605
quality_linear,1.0,1e+24,power,8192,fixed_ref,8456.387759082805,15.48032628760132,1.0,14352791.931543907,1.6898291408425927,box_only,1.7118801678078897
quality_linear,1.0,1e+24,power,8192,mixture,8456.387759082805,15.48035767227512,1.0,14352791.931543907,1.6898291408327646,box_only,1.71188016456172
quality_linear,1.0,1e+24,power,32768,fixed_ref,6757.094613478459,11.788183466383106,1.0,14352791.931543907,1.689831643260774,box_only,1.713630174108707
quality_linear,1.0,1e+24,power,32768,mixture,6757.094613478459,11.788201665527104,1.0,14352791.931543907,1.689831643252697,box_only,1.7136301714408853
quality_linear,1.0,1e+24,power,131072,fixed_ref,4414.538750052148,7.031529623637268,1.0,14352791.931543907,1.6898369478420887,box_only,1.717340606762036
quality_linear,1.0,1e+24,power,131072,mixture,4414.538750052148,7.031536098887252,1.0,14352791.931543907,1.6898369478365214,box_only,1.7173406049231135
quality_linear,1.0,1e+24,logarithmic,2048,fixed_ref,9152.2526413256,17.046290395673644,1.0,14352791.931543907,1.6898283017559383,box_only,1.7112939200035575
quality_linear,1.0,1e+24,logarithmic,2048,mixture,9152.2526413256,17.04636476538968,1.0,14352791.931543907,1.689828301735352,box_only,1.711293913203909
quality_linear,1.0,1e+24,logarithmic,4096,fixed_ref,8900.478046834984,16.475644918946546,1.0,14352791.931543907,1.6898285954426375,box_only,1.7114990126679357
quality_linear,1.0,1e+24,logarithmic,4096,mixture,8900.478046834984,16.47571439276053,1.0,14352791.931543907,1.6898285954225496,box_only,1.7114990060329855
quality_linear,1.0,1e+24,logarithmic,8192,fixed_ref,8456.387759082805,15.481126219717767,1.0,14352791.931543907,1.689829140592103,box_only,1.711880085072193
quality_linear,1.0,1e+24,logarithmic,8192,mixture,8456.387759082805,15.481187559366829,1.0,14352791.931543907,1.689829140572896,box_only,1.7118800787281572
quality_linear,1.0,1e+24,logarithmic,32768,fixed_ref,6757.094613478459,11.788647320412268,1.0,14352791.931543907,1.6898316430549134,box_only,1.7136301061137569
quality_linear,1.0,1e+24,logarithmic,32768,mixture,6757.094613478459,11.788682888762668,1.0,14352791.931543907,1.6898316430391285,box_only,1.713630100900042
quality_linear,1.0,1e+24,logarithmic,131072,fixed_ref,4414.538750052148,7.031694660244323,1.0,14352791.931543907,1.6898369477001902,box_only,1.717340559893549
quality_linear,1.0,1e+24,logarithmic,131072,mixture,4414.538750052148,7.031707315043356,1.0,14352791.931543907,1.6898369476893098,box_only,1.7173405562997905
quality_linear,2.0,1e+19,exponential,2048,fixed_ref,10000.0,0.0001560064532362,1.0,206002636230191.88,1.6898153350004308,box_only,1.7066745184324406
quality_linear,2.0,1e+19,exponential,2048,mixture,10000.0,0.0001560066094007,1.0,206002636230191.88,1.6898153349992249,box_only,1.706674518034101
quality_linear,2.0,1e+19,exponential,4096,fixed_ref,10000.0,0.0001466363545141,1.0,206002636230191.88,1.6898154102775984,box_only,1.7066993821707928
quality_linear,2.0,1e+19,exponential,4096,mixture,10000.0,0.0001466364924827,1.0,206002636230191.88,1.689815410276445,box_only,1.7066993817898313
quality_linear,2.0,1e+19,exponential,8192,fixed_ref,10000.0,0.0001309107642073,1.0,206002636230191.88,1.6898155515696789,box_only,1.7067460503627796
quality_linear,2.0,1e+19,exponential,8192,mixture,10000.0,0.0001309108741706,1.0,206002636230191.88,1.6898155515686155,box_only,1.7067460500117015
quality_linear,2.0,1e+19,exponential,32768,fixed_ref,10000.0,7.965594209698771e-05,1.0,206002636230191.88,1.6898162260229057,box_only,1.7069688194852084
quality_linear,2.0,1e+19,exponential,32768,mixture,10000.0,7.965598280998874e-05,1.0,206002636230191.88,1.6898162260221623,box_only,1.7069688192397194
quality_linear,2.0,1e+19,exponential,131072,fixed_ref,10000.0,3.104164147074664e-05,1.0,206002636230191.88,1.6898177941264498,box_only,1.707486757625738
quality_linear,2.0,1e+19,exponential,131072,mixture,10000.0,3.104164765355779e-05,1.0,206002636230191.88,1.6898177941260728,box_only,1.7074867575011992
quality_linear,2.0,1e+19,power,2048,fixed_ref,10000.0,0.0001560041731449,1.0,206002636230191.88,1.6898153350180394,box_only,1.7066745242484835
quality_linear,2.0,1e+19,power,2048,mixture,10000.0,0.00015600449188,1.0,206002636230191.88,1.6898153350155778,box_only,1.7066745234354495
quality_linear,2.0,1e+19,power,4096,fixed_ref,10000.0,0.0001466343400905,1.0,206002636230191.88,1.689815410294439,box_only,1.7066993877331107
quality_linear,2.0,1e+19,power,4096,mixture,10000.0,0.000146634621688,1.0,206002636230191.88,1.6898154102920848,box_only,1.7066993869555451
quality_linear,2.0,1e+19,power,8192,fixed_ref,10000.0,0.0001309091586757,1.0,206002636230191.88,1.689815551585198,box_only,1.7067460554887761
quality_linear,2.0,1e+19,power,8192,mixture,10000.0,0.0001309093831142,1.0,206002636230191.88,1.6898155515830284,box_only,1.7067460547722042
quality_linear,2.0,1e+19,power,32768,fixed_ref,10000.0,7.965534765896738e-05,1.0,206002636230191.88,1.6898162260337577,box_only,1.706968823069535
quality_linear,2.0,1e+19,power,32768,mixture,10000.0,7.965543075625457e-05,1.0,206002636230191.88,1.689816226032241,box_only,1.7069688225684752
quality_linear,2.0,1e+19,power,131072,fixed_ref,10000.0,3.104155119698131e-05,1.0,206002636230191.88,1.6898177941319552,box_only,1.7074867594441048
quality_linear,2.0,1e+19,power,131072,mixture,10000.0,3.104156381652134e-05,1.0,206002636230191.88,1.6898177941311856,box_only,1.7074867591899114
quality_linear,2.0,1e+19,logarithmic,2048,fixed_ref,10000.0,0.0001560122970627,1.0,206002636230191.88,1.6898153349553018,box_only,1.7066745035265403
quality_linear,2.0,1e+19,logarithmic,2048,mixture,10000.0,0.0001560129200137,1.0,206002636230191.88,1.6898153349504912,box_only,1.7066745019376157
quality_linear,2.0,1e+19,logarithmic,4096,fixed_ref,10000.0,0.0001466415174237,1.0,206002636230191.88,1.6898154102344385,box_only,1.706699367915179
quality_linear,2.0,1e+19,logarithmic,4096,mixture,10000.0,0.0001466420677876,1.0,206002636230191.88,1.6898154102298375,box_only,1.7066993663955745
quality_linear,2.0,1e+19,logarithmic,8192,fixed_ref,10000.0,0.0001309148791167,1.0,206002636230191.88,1.689815551529904,box_only,1.706746037225435
quality_linear,2.0,1e+19,logarithmic,8192,mixture,10000.0,0.0001309153177625,1.0,206002636230191.88,1.6898155515256643,box_only,1.7067460358250366
quality_linear,2.0,1e+19,logarithmic,32768,fixed_ref,10000.0,7.965746559039037e-05,1.0,206002636230191.88,1.689816225995094,box_only,1.7069688102990441
quality_linear,2.0,1e+19,logarithmic,32768,mixture,10000.0,7.965762799124778e-05,1.0,206002636230191.88,1.6898162259921292,box_only,1.7069688093198336
quality_linear,2.0,1e+19,logarithmic,131072,fixed_ref,10000.0,3.1041872830870856e-05,1.0,206002636230191.88,1.689817794112341,box_only,1.707486752965527
quality_linear,2.0,1e+19,logarithmic,131072,mixture,10000.0,3.1041897493004045e-05,1.0,206002636230191.88,1.6898177941108368,box_only,1.7074867524687685
quality_linear,2.0,1e+22,exponential,2048,fixed_ref,10000.0,0.1560064532362962,1.0,206002636230191.88,1.689811653052584,box_only,1.705458386227075
quality_linear,2.0,1e+22,exponential,2048,mixture,10000.0,0.1560066094007185,1.0,206002636230191.88,1.6898116530524097,box_only,1.705458386169449
quality_linear,2.0,1e+22,exponential,4096,fixed_ref,10000.0,0.1466363545141931,1.0,206002636230191.88,1.6898116639426093,box_only,1.7054619831575324
quality_linear,2.0,1e+22,exponential,4096,mixture,10000.0,0.1466364924827929,1.0,206002636230191.88,1.6898116639424423,box_only,1.7054619831024203
quality_linear,2.0,1e+22,exponential,8192,fixed_ref,10000.0,0.1309107642073502,1.0,206002636230191.88,1.6898116843827289,box_only,1.7054687344448398
quality_linear,2.0,1e+22,exponential,8192,mixture,10000.0,0.1309108741706132,1.0,206002636230191.88,1.689811684382575,box_only,1.705468734394051
quality_linear,2.0,1e+22,exponential,32768,fixed_ref,10000.0,0.0796559420969877,1.0,206002636230191.88,1.6898117819529863,box_only,1.7055009614989574
quality_linear,2.0,1e+22,exponential,32768,mixture,10000.0,0.0796559828099887,1.0,206002636230191.88,1.6898117819528788,box_only,1.7055009614634435
quality_linear,2.0,1e+22,exponential,131072,fixed_ref,10000.0,0.0310416414707466,1.0,206002636230191.88,1.689812008803805,box_only,1.7055758893897819
quality_linear,2.0,1e+22,exponential,131072,mixture,10000.0,0.0310416476535577,1.0,206002636230191.88,1.6898120088037505,box_only,1.7055758893717654
quality_linear,2.0,1e+22,power,2048,fixed_ref,10000.0,0.1560041731449691,1.0,206002636230191.88,1.6898116530551317,box_only,1.705458387068457
quality_linear,2.0,1e+22,power,2048,mixture,10000.0,0.156004491880029,1.0,206002636230191.88,1.689811653054775,box_only,1.7054583869508388
quality_linear,2.0,1e+22,power,4096,fixed_ref,10000.0,0.1466343400905619,1.0,206002636230191.88,1.6898116639450456,box_only,1.7054619839622092
quality_linear,2.0,1e+22,power,4096,mixture,10000.0,0.1466346216880198,1.0,206002636230191.88,1.689811663944705,box_only,1.705461983849722
quality_linear,2.0,1e+22,power,8192,fixed_ref,10000.0,0.1309091586757672,1.0,206002636230191.88,1.689811684384974,box_only,1.7054687351863957
quality_linear,2.0,1e+22,power,8192,mixture,10000.0,0.1309093831142509,1.0,206002636230191.88,1.6898116843846602,box_only,1.7054687350827324
quality_linear,2.0,1e+22,power,32768,fixed_ref,10000.0,0.0796553476589673,1.0,206002636230191.88,1.6898117819545564,box_only,1.7055009620174866
quality_linear,2.0,1e+22,power,32768,mixture,10000.0,0.0796554307562545,1.0,206002636230191.88,1.6898117819543368,box_only,1.7055009619450003
quality_linear,2.0,1e+22,power,131072,fixed_ref,10000.0,0.0310415511969813,1.0,206002636230191.88,1.6898120088046014,box_only,1.7055758896528372
quality_linear,2.0,1e+22,power,131072,mixture,10000.0,0.0310415638165213,1.0,206002636230191.88,1.68981200880449,box_only,1.7055758896160642
quality_linear,2.0,1e+22,logarithmic,2048,fixed_ref,10000.0,0.1560122970627428,1.0,206002636230191.88,1.6898116530460554,box_only,1.7054583840707023
quality_linear,2.0,1e+22,logarithmic,2048,mixture,10000.0,0.1560129200137033,1.0,206002636230191.88,1.6898116530453595,box_only,1.7054583838408395
quality_linear,2.0,1e+22,logarithmic,4096,fixed_ref,10000.0,0.1466415174237362,1.0,206002636230191.88,1.6898116639363654,box_only,1.7054619810952338
quality_linear,2.0,1e+22,logarithmic,4096,mixture,10000.0,0.146642067787694,1.0,206002636230191.88,1.6898116639357,box_only,1.7054619808753992
quality_linear,2.0,1e+22,logarithmic,8192,fixed_ref,10000.0,0.1309148791167921,1.0,206002636230191.88,1.6898116843769748,box_only,1.7054687325443165
quality_linear,2.0,1e+22,logarithmic,8192,mixture,10000.0,0.1309153177625527,1.0,206002636230191.88,1.6898116843763615,box_only,1.7054687323417268
quality_linear,2.0,1e+22,logarithmic,32768,fixed_ref,10000.0,0.0796574655903903,1.0,206002636230191.88,1.689811781948963,box_only,1.7055009601700344
quality_linear,2.0,1e+22,logarithmic,32768,mixture,10000.0,0.0796576279912477,1.0,206002636230191.88,1.689811781948534,box_only,1.7055009600283761
quality_linear,2.0,1e+22,logarithmic,131072,fixed_ref,10000.0,0.0310418728308708,1.0,206002636230191.88,1.689812008801764,box_only,1.7055758887156092
quality_linear,2.0,1e+22,logarithmic,131072,mixture,10000.0,0.031041897493004,1.0,206002636230191.88,1.6898120088015465,box_only,1.7055758886437453
quality_linear,2.0,1e+24,exponential,2048,fixed_ref,10000.0,15.600645323629625,1.0,206002636230191.88,1.6898112019250844,box_only,1.7053093806724133
quality_linear,2.0,1e+24,exponential,2048,mixture,10000.0,15.600660940071856,1.0,206002636230191.88,1.6898112019250362,box_only,1.705309380656533
quality_linear,2.0,1e+24,exponential,4096,fixed_ref,10000.0,14.663635451419315,1.0,206002636230191.88,1.6898112049261302,box_only,1.7053103719054867
quality_linear,2.0,1e+24,exponential,4096,mixture,10000.0,14.663649248279288,1.0,206002636230191.88,1.6898112049260845,box_only,1.705310371890299
quality_linear,2.0,1e+24,exponential,8192,fixed_ref,10000.0,13.09107642073502,1.0,206002636230191.88,1.689811210558967,box_only,1.7053122324083088
quality_linear,2.0,1e+24,exponential,8192,mixture,10000.0,13.09108741706132,1.0,206002636230191.88,1.6898112105589247,box_only,1.7053122323943124
quality_linear,2.0,1e+24,exponential,32768,fixed_ref,10000.0,7.965594209698771,1.0,206002636230191.88,1.689811237447134,box_only,1.7053211134590478
quality_linear,2.0,1e+24,exponential,32768,mixture,10000.0,7.965598280998874,1.0,206002636230191.88,1.6898112374471042,box_only,1.7053211134492612
quality_linear,2.0,1e+24,exponential,131072,fixed_ref,10000.0,3.104164147074664,1.0,206002636230191.88,1.6898112999621135,box_only,1.705341761899261
quality_linear,2.0,1e+24,exponential,131072,mixture,10000.0,3.1041647653557787,1.0,206002636230191.88,1.6898112999620984,box_only,1.705341761894296
quality_linear,2.0,1e+24,power,2048,fixed_ref,10000.0,15.600417314496909,1.0,206002636230191.88,1.6898112019257865,box_only,1.7053093809042792
quality_linear,2.0,1e+24,power,2048,mixture,10000.0,15.600449188002903,1.0,206002636230191.88,1.689811201925688,box_only,1.7053093808718665
quality_linear,2.0,1e+24,power,4096,fixed_ref,10000.0,14.66343400905619,1.0,206002636230191.88,1.6898112049268017,box_only,1.7053103721272376
quality_linear,2.0,1e+24,power,4096,mixture,10000.0,14.663462168801988,1.0,206002636230191.88,1.6898112049267076,box_only,1.7053103720962386
quality_linear,2.0,1e+24,power,8192,fixed_ref,10000.0,13.09091586757672,1.0,206002636230191.88,1.6898112105595855,box_only,1.7053122326126648
quality_linear,2.0,1e+24,power,8192,mixture,10000.0,13.090938311425097,1.0,206002636230191.88,1.6898112105594991,box_only,1.7053122325840975
quality_linear,2.0,1e+24,power,32768,fixed_ref,10000.0,7.965534765896738,1.0,206002636230191.88,1.6898112374475664,box_only,1.7053211136019428
quality_linear,2.0,1e+24,power,32768,mixture,10000.0,7.965543075625456,1.0,206002636230191.88,1.689811237447506,box_only,1.7053211135819673
quality_linear,2.0,1e+24,power,131072,fixed_ref,10000.0,3.104155119698131,1.0,206002636230191.88,1.689811299962333,box_only,1.705341761971753
quality_linear,2.0,1e+24,power,131072,mixture,10000.0,3.104156381652134,1.0,206002636230191.88,1.6898112999623025,box_only,1.7053417619616194
quality_linear,2.0,1e+24,logarithmic,2048,fixed_ref,10000.0,15.60122970627428,1.0,206002636230191.88,1.6898112019232852,box_only,1.7053093800781656
quality_linear,2.0,1e+24,logarithmic,2048,mixture,10000.0,15.601292001370332,1.0,206002636230191.88,1.6898112019230933,box_only,1.7053093800148205
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,10000.0,14.664151742373626,1.0,206002636230191.88,1.6898112049244094,box_only,1.7053103713371636
quality_linear,2.0,1e+24,logarithmic,4096,mixture,10000.0,14.6642067787694,1.0,206002636230191.88,1.689811204924226,box_only,1.705310371276582
quality_linear,2.0,1e+24,logarithmic,8192,fixed_ref,10000.0,13.091487911679213,1.0,206002636230191.88,1.6898112105573817,box_only,1.7053122318845673
quality_linear,2.0,1e+24,logarithmic,8192,mixture,10000.0,13.091531776255277,1.0,206002636230191.88,1.6898112105572125,box_only,1.7053122318287381
quality_linear,2.0,1e+24,logarithmic,32768,fixed_ref,10000.0,7.965746559039037,1.0,206002636230191.88,1.689811237446025,box_only,1.7053211130928265
quality_linear,2.0,1e+24,logarithmic,32768,mixture,10000.0,7.965762799124778,1.0,206002636230191.88,1.6898112374459069,box_only,1.7053211130537889
quality_linear,2.0,1e+24,logarithmic,131072,fixed_ref,10000.0,3.104187283087086,1.0,206002636230191.88,1.6898112999615509,box_only,1.705341761713474
quality_linear,2.0,1e+24,logarithmic,131072,mixture,10000.0,3.1041897493004047,1.0,206002636230191.88,1.689811299961491,box_only,1.7053417616936701
